access_point,ap_radio_profile,floor_level,x_delta_from_insertion_point_m,y_delta_from_insertion_point_m,insertion_point_x_m,insertion_point_y_m,insertion_point_source,x_coordinate_m,y_coordinate_m,coordinate_reference,dxf_alignment_applied,dxf_alignment_method,dxf_export_offset_x_m,dxf_export_offset_y_m,dxf_alignment_rotation_deg,dxf_alignment_scale,dxf_source_path
AP-525,Wi-Fi 7 tri-band,04,172.2938025306794,-67.3857452297234,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),172.2938025306794,-67.3857452297234,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-526,Wi-Fi 7 tri-band,04,166.15401950053638,-227.0202980064787,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),166.15401950053638,-227.0202980064787,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-527,Wi-Fi 7 tri-band,04,227.55191742733587,-79.6653236115817,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),227.55191742733587,-79.6653236115817,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-528,Wi-Fi 7 tri-band,04,98.6163176256232,-85.80512010946404,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),98.6163176256232,-85.80512010946404,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-529,Wi-Fi 7 tri-band,04,147.7346420417889,-98.08469877787866,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.7346420417889,-98.08469877787866,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-530,Wi-Fi 7 tri-band,04,227.5519205793389,-147.20301889587427,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),227.5519205793389,-147.20301889587427,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-531,Wi-Fi 7 tri-band,04,129.31526687549194,-18.2674233923899,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.31526687549194,-18.2674233923899,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-532,Wi-Fi 7 tri-band,04,55.63778454932617,-91.9449125957326,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),55.63778454932617,-91.9449125957326,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-533,Wi-Fi 7 tri-band,04,209.13254598615458,-79.66532447119243,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),209.13254598615458,-79.66532447119243,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-534,Wi-Fi 7 tri-band,04,117.03568935330259,-91.94490973022766,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),117.03568935330259,-91.94490973022766,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-535,Wi-Fi 7 tri-band,04,80.19694274582434,-12.127635204407852,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),80.19694274582434,-12.127635204407852,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-536,Wi-Fi 7 tri-band,04,135.45506652549375,-214.74071847845335,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),135.45506652549375,-214.74071847845335,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-537,Wi-Fi 7 tri-band,04,92.47652313346043,0.15194632951170206,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),92.47652313346043,0.15194632951170206,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-538,Wi-Fi 7 tri-band,04,221.41212780651404,-98.0846953393193,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),221.41212780651404,-98.0846953393193,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-539,Wi-Fi 7 tri-band,04,178.433596163115,-134.92344022751786,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),178.433596163115,-134.92344022751786,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-540,Wi-Fi 7 tri-band,04,147.73464060906554,-67.38574637589045,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.73464060906554,-67.38574637589045,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-541,Wi-Fi 7 tri-band,04,43.35820358857745,-91.94491316878702,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),43.35820358857745,-91.94491316878702,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-542,Wi-Fi 7 tri-band,04,135.45505850209156,-42.826585027447436,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),135.45505850209156,-42.826585027447436,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-543,Wi-Fi 7 tri-band,04,74.05715427122777,-55.10616885370109,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),74.05715427122777,-55.10616885370109,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-544,Wi-Fi 7 tri-band,04,80.19694303238066,-18.26742568478221,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),80.19694303238066,-18.26742568478221,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-545,Wi-Fi 7 tri-band,04,184.57338492415147,-98.08469705859898,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),184.57338492415147,-98.08469705859898,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-546,Wi-Fi 7 tri-band,04,18.79903822846245,-18.26742855028715,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),18.79903822846245,-18.26742855028715,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-547,Wi-Fi 7 tri-band,04,86.33673465892207,-42.826587319839746,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),86.33673465892207,-42.826587319839746,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-548,Wi-Fi 7 tri-band,04,215.272339618532,-147.2030194689287,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),215.272339618532,-147.2030194689287,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-549,Wi-Fi 7 tri-band,04,67.91736579668941,-98.08470250305254,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),67.91736579668941,-98.08470250305254,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-550,Wi-Fi 7 tri-band,04,135.4550573559245,-18.267423105833586,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),135.4550573559245,-18.267423105833586,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-551,Wi-Fi 7 tri-band,04,129.315266015823,0.15194804879138246,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.315266015823,0.15194804879138246,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-552,Wi-Fi 7 tri-band,04,190.71317769697635,-147.20302061515395,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),190.71317769697635,-147.20302061515395,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-553,Wi-Fi 7 tri-band,04,67.91736465052236,-73.52554058143869,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),67.91736465052236,-73.52554058143869,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-554,Wi-Fi 7 tri-band,04,129.3152740392252,-171.76218540221453,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.3152740392252,-171.76218540221453,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-555,Wi-Fi 7 tri-band,04,129.31527317955624,-153.34281396109145,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.31527317955624,-153.34281396109145,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-556,Wi-Fi 7 tri-band,04,172.29380310379202,-79.66532619053032,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),172.29380310379202,-79.66532619053032,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-557,Wi-Fi 7 tri-band,04,147.7346443341812,-147.20302262098994,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.7346443341812,-147.20302262098994,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-558,Wi-Fi 7 tri-band,04,12.659251186589245,-91.9449146015686,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),12.659251186589245,-91.9449146015686,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-559,Wi-Fi 7 tri-band,04,135.4550590752042,-55.10616598819615,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),135.4550590752042,-55.10616598819615,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-560,Wi-Fi 7 tri-band,04,147.73464146873448,-85.80511781707173,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.73464146873448,-85.80511781707173,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-561,Wi-Fi 7 tri-band,04,147.7346380301169,-12.127632052346598,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.7346380301169,-12.127632052346598,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-562,Wi-Fi 7 tri-band,04,0.37967051239684224,-98.08470565505559,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),0.37967051239684224,-98.08470565505559,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-563,Wi-Fi 7 tri-band,04,178.43359673616942,-147.20302118826658,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),178.43359673616942,-147.20302118826658,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-564,Wi-Fi 7 tri-band,04,129.3152766181738,-227.02029972575838,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.3152766181738,-227.02029972575838,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-565,Wi-Fi 7 tri-band,04,80.19694446510402,-48.96637808677042,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),80.19694446510402,-48.96637808677042,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-566,Wi-Fi 7 tri-band,04,215.27233732613968,-98.0846956258174,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),215.27233732613968,-98.0846956258174,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-567,Wi-Fi 7 tri-band,04,227.5519180003903,-91.94490457233042,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),227.5519180003903,-91.94490457233042,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-568,Wi-Fi 7 tri-band,04,61.77757502975874,-91.94491230917629,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),61.77757502975874,-91.94491230917629,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-569,Wi-Fi 7 tri-band,04,160.0142221429851,-79.66532676358474,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),160.0142221429851,-79.66532676358474,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-570,Wi-Fi 7 tri-band,04,129.31527518539224,-196.32134732382838,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.31527518539224,-196.32134732382838,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-571,Wi-Fi 7 tri-band,04,49.49799349589739,-79.665331921482,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),49.49799349589739,-79.665331921482,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-572,Wi-Fi 7 tri-band,04,92.47652714519063,-85.80512039602036,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),92.47652714519063,-85.80512039602036,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-573,Wi-Fi 7 tri-band,04,147.73464576696279,-177.90197502297815,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.73464576696279,-177.90197502297815,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-574,Wi-Fi 7 tri-band,04,80.19694532477297,-67.3857495279517,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),80.19694532477297,-67.3857495279517,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-575,Wi-Fi 7 tri-band,04,147.73464719968615,-208.60092742490815,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.73464719968615,-208.60092742490815,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-576,Wi-Fi 7 tri-band,04,0.37966993934242055,-85.80512469424866,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),0.37966993934242055,-85.80512469424866,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-577,Wi-Fi 7 tri-band,04,147.73464519385016,-165.62239406217122,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.73464519385016,-165.62239406217122,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-578,Wi-Fi 7 tri-band,04,153.87443252222147,-98.08469849132234,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),153.87443252222147,-98.08469849132234,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-579,Wi-Fi 7 tri-band,04,221.4121292392956,-128.7836477412493,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),221.4121292392956,-128.7836477412493,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-580,Wi-Fi 7 tri-band,04,221.4121269469033,-79.66532389813801,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),221.4121269469033,-79.66532389813801,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-581,Wi-Fi 7 tri-band,04,160.01422099675983,-55.106164841970894,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),160.01422099675983,-55.106164841970894,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-582,Wi-Fi 7 tri-band,04,80.19694245926803,-5.9878447240334935,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),80.19694245926803,-5.9878447240334935,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-583,Wi-Fi 7 tri-band,04,55.637784835882485,-98.08470307616517,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),55.637784835882485,-98.08470307616517,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-584,Wi-Fi 7 tri-band,04,61.777574456704315,-79.66533134842757,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),61.777574456704315,-79.66533134842757,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-585,Wi-Fi 7 tri-band,04,31.078622914326843,-98.08470422233222,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),31.078622914326843,-98.08470422233222,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-586,Wi-Fi 7 tri-band,04,80.19694561132928,-73.52554000832606,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),80.19694561132928,-73.52554000832606,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
